,Time,House1,House2,House3,House4,House5,House11,Total_Load
8450,2024-09-05 02:00:00,0.37481098530381163,0.09104253118126579,0.2562222740564204,0.14474157727572362,0.38089736739487684,0.06861902672719215,1.4661367965212213
8451,2024-09-05 03:00:00,0.72316727054352,0.10468593412056026,0.21908417930125249,0.29025174686882005,0.34532561435118003,0.12830812129202374,2.0169003586241923
8452,2024-09-05 04:00:00,0.18229101338981454,0.11273898672191357,0.24703046802900458,0.1572280099150707,0.3477058168344964,0.16105581376218484,1.3455301136753444
8453,2024-09-05 05:00:00,0.2137206088998468,0.10988340296780373,0.2623590472094232,0.20924407139256493,1.1408008053251957,0.18111269584440315,2.3580557989696938
8454,2024-09-05 06:00:00,0.3551785215945176,0.40045686573937583,0.47077636273437123,0.8702347449624972,1.344865843634987,0.15446547280229833,4.0052117033752035
8455,2024-09-05 07:00:00,0.5216158570065964,1.9371961488616543,0.5522296908540811,0.2337800725115359,0.8615732207753661,0.43440227339452586,5.057554661221367
8456,2024-09-05 08:00:00,0.2478600149580852,0.24502432417416584,0.5520089497638819,0.44828384970336194,1.122796090682411,0.6912624863879988,3.683609824281384
8457,2024-09-05 09:00:00,0.19242621241380228,0.5263806284333113,0.4409991173855145,0.6498392926147342,0.29512042876386463,1.0271998375671163,3.488393310983515
8458,2024-09-05 10:00:00,0.1667494336642036,0.18222828903454766,0.418101240832534,0.923206947298562,0.28247652301691933,1.731756169801609,4.126104788351385
8459,2024-09-05 11:00:00,0.22535211766644692,0.36980272831476807,1.0197507898983929,0.2768143722577008,0.2878102747865597,1.2485768615531372,3.81823681216712
8460,2024-09-05 12:00:00,0.23976565385261037,0.3490502834541859,0.4451947241991889,0.3775577661601295,0.27015202103952207,0.8368529570275615,2.8051951956661245
8461,2024-09-05 13:00:00,0.29407110736949116,0.17333517197254644,0.3680599835035428,0.20371078728093417,0.2630400570908519,0.8086281213142562,2.3510662347154714
8462,2024-09-05 14:00:00,0.2501515745882048,0.1344880804070719,0.3972650792448307,0.24658930164023418,0.3113388127537037,0.4852633521359995,2.032798044470013
8463,2024-09-05 15:00:00,0.23038579652823551,0.08637489882596397,0.49271505986776404,0.22889788606967826,0.2927781930909156,0.406794924305944,1.9357307143395421
8464,2024-09-05 16:00:00,0.23101107798927786,0.34755835384248074,0.3642624258404746,0.48403584661196103,0.43418929215154634,0.34092179681727885,2.4525710935130913
8465,2024-09-05 17:00:00,1.2325855682252753,1.1915327602763652,0.3683344504578364,0.23347975469926688,0.430324576475716,0.22888623926027782,4.104524567571084
8466,2024-09-05 18:00:00,0.4359611074489123,0.9787194789329495,0.4420995117482096,0.3987801340900687,2.1270949413888967,0.18086010351155374,5.082858058290701
8467,2024-09-05 19:00:00,0.46740790266112925,0.9024972886046058,1.1083370508387929,0.317573406158772,0.899244469653999,0.05805279981241677,4.180229292361218
8468,2024-09-05 20:00:00,0.45585585845623366,0.25485986077205586,1.3621608277206156,0.364990601297742,0.4961217267366245,0.05795888604943065,3.332441081855073
8469,2024-09-05 21:00:00,0.5922538712436256,0.2184083168534388,0.4052819382735734,0.364986906446046,0.2941750930765874,0.057761095505295394,2.152833755405011
8470,2024-09-05 22:00:00,0.422311343899573,0.14463277983342074,0.2617579721489782,0.2549281733276553,0.2811248359251274,0.32903662086101104,1.8865506962816274
